,date,variable,value
1363,May 1990,Remote Gaming Duty,
1364,June 1990,Remote Gaming Duty,
1365,July 1990,Remote Gaming Duty,
1366,August 1990,Remote Gaming Duty,
1367,September 1990,Remote Gaming Duty,
1368,October 1990,Remote Gaming Duty,
1369,November 1990,Remote Gaming Duty,
1370,December 1990,Remote Gaming Duty,
1371,January 1991,Remote Gaming Duty,
1372,February 1991,Remote Gaming Duty,
1373,March 1991,Remote Gaming Duty,
1374,April 1991,Remote Gaming Duty,
1375,May 1991,Remote Gaming Duty,
1376,June 1991,Remote Gaming Duty,
1377,July 1991,Remote Gaming Duty,
1378,August 1991,Remote Gaming Duty,
1379,September 1991,Remote Gaming Duty,
1380,October 1991,Remote Gaming Duty,
1381,November 1991,Remote Gaming Duty,
1382,December 1991,Remote Gaming Duty,
1383,January 1992,Remote Gaming Duty,
1384,February 1992,Remote Gaming Duty,
1385,March 1992,Remote Gaming Duty,
1386,April 1992,Remote Gaming Duty,
1387,May 1992,Remote Gaming Duty,
1388,June 1992,Remote Gaming Duty,
1389,July 1992,Remote Gaming Duty,
1390,August 1992,Remote Gaming Duty,
1391,September 1992,Remote Gaming Duty,
1392,October 1992,Remote Gaming Duty,
1393,November 1992,Remote Gaming Duty,
1394,December 1992,Remote Gaming Duty,
1395,January 1993,Remote Gaming Duty,
1396,February 1993,Remote Gaming Duty,
1397,March 1993,Remote Gaming Duty,
1398,April 1993,Remote Gaming Duty,
1399,May 1993,Remote Gaming Duty,
1400,June 1993,Remote Gaming Duty,
1401,July 1993,Remote Gaming Duty,
1402,August 1993,Remote Gaming Duty,
1403,September 1993,Remote Gaming Duty,
1404,October 1993,Remote Gaming Duty,
1405,November 1993,Remote Gaming Duty,
1406,December 1993,Remote Gaming Duty,
1407,January 1994,Remote Gaming Duty,
1408,February 1994,Remote Gaming Duty,
1409,March 1994,Remote Gaming Duty,
1410,April 1994,Remote Gaming Duty,
1411,May 1994,Remote Gaming Duty,
1412,June 1994,Remote Gaming Duty,
1413,July 1994,Remote Gaming Duty,
1414,August 1994,Remote Gaming Duty,
1415,September 1994,Remote Gaming Duty,
1416,October 1994,Remote Gaming Duty,
1417,November 1994,Remote Gaming Duty,
1418,December 1994,Remote Gaming Duty,
1419,January 1995,Remote Gaming Duty,
1420,February 1995,Remote Gaming Duty,
1421,March 1995,Remote Gaming Duty,
1422,April 1995,Remote Gaming Duty,
1423,May 1995,Remote Gaming Duty,
1424,June 1995,Remote Gaming Duty,
1425,July 1995,Remote Gaming Duty,
1426,August 1995,Remote Gaming Duty,
1427,September 1995,Remote Gaming Duty,
1428,October 1995,Remote Gaming Duty,
1429,November 1995,Remote Gaming Duty,
1430,December 1995,Remote Gaming Duty,
1431,January 1996,Remote Gaming Duty,
1432,February 1996,Remote Gaming Duty,
1433,March 1996,Remote Gaming Duty,
1434,April 1996,Remote Gaming Duty,
1435,May 1996,Remote Gaming Duty,
1436,June 1996,Remote Gaming Duty,
1437,July 1996,Remote Gaming Duty,
1438,August 1996,Remote Gaming Duty,
1439,September 1996,Remote Gaming Duty,
1440,October 1996,Remote Gaming Duty,
1441,November 1996,Remote Gaming Duty,
1442,December 1996,Remote Gaming Duty,
1443,January 1997,Remote Gaming Duty,
1444,February 1997,Remote Gaming Duty,
1445,March 1997,Remote Gaming Duty,
1446,April 1997,Remote Gaming Duty,
1447,May 1997,Remote Gaming Duty,
1448,June 1997,Remote Gaming Duty,
1449,July 1997,Remote Gaming Duty,
1450,August 1997,Remote Gaming Duty,
1451,September 1997,Remote Gaming Duty,
1452,October 1997,Remote Gaming Duty,
1453,November 1997,Remote Gaming Duty,
1454,December 1997,Remote Gaming Duty,
1455,January 1998,Remote Gaming Duty,
1456,February 1998,Remote Gaming Duty,
1457,March 1998,Remote Gaming Duty,
1458,April 1998,Remote Gaming Duty,
1459,May 1998,Remote Gaming Duty,
1460,June 1998,Remote Gaming Duty,
1461,July 1998,Remote Gaming Duty,
1462,August 1998,Remote Gaming Duty,
1463,September 1998,Remote Gaming Duty,
1464,October 1998,Remote Gaming Duty,
1465,November 1998,Remote Gaming Duty,
1466,December 1998,Remote Gaming Duty,
1467,January 1999,Remote Gaming Duty,
1468,February 1999,Remote Gaming Duty,
1469,March 1999,Remote Gaming Duty,
1470,April 1999,Remote Gaming Duty,
1471,May 1999,Remote Gaming Duty,
1472,June 1999,Remote Gaming Duty,
1473,July 1999,Remote Gaming Duty,
1474,August 1999,Remote Gaming Duty,
1475,September 1999,Remote Gaming Duty,
1476,October 1999,Remote Gaming Duty,
1477,November 1999,Remote Gaming Duty,
1478,December 1999,Remote Gaming Duty,
1479,January 2000,Remote Gaming Duty,
1480,February 2000,Remote Gaming Duty,
1481,March 2000,Remote Gaming Duty,
1482,April 2000,Remote Gaming Duty,
1483,May 2000,Remote Gaming Duty,
1484,June 2000,Remote Gaming Duty,
1485,July 2000,Remote Gaming Duty,
1486,August 2000,Remote Gaming Duty,
1487,September 2000,Remote Gaming Duty,
1488,October 2000,Remote Gaming Duty,
1489,November 2000,Remote Gaming Duty,
1490,December 2000,Remote Gaming Duty,
1491,January 2001,Remote Gaming Duty,
1492,February 2001,Remote Gaming Duty,
1493,March 2001,Remote Gaming Duty,
1494,April 2001,Remote Gaming Duty,
1495,May 2001,Remote Gaming Duty,
1496,June 2001,Remote Gaming Duty,
1497,July 2001,Remote Gaming Duty,
1498,August 2001,Remote Gaming Duty,
1499,September 2001,Remote Gaming Duty,
1500,October 2001,Remote Gaming Duty,
1501,November 2001,Remote Gaming Duty,
1502,December 2001,Remote Gaming Duty,
1503,January 2002,Remote Gaming Duty,
1504,February 2002,Remote Gaming Duty,
1505,March 2002,Remote Gaming Duty,
1506,April 2002,Remote Gaming Duty,
1507,May 2002,Remote Gaming Duty,
1508,June 2002,Remote Gaming Duty,
1509,July 2002,Remote Gaming Duty,
1510,August 2002,Remote Gaming Duty,
1511,September 2002,Remote Gaming Duty,
1512,October 2002,Remote Gaming Duty,
1513,November 2002,Remote Gaming Duty,
1514,December 2002,Remote Gaming Duty,
1515,January 2003,Remote Gaming Duty,
1516,February 2003,Remote Gaming Duty,
1517,March 2003,Remote Gaming Duty,
1518,April 2003,Remote Gaming Duty,
1519,May 2003,Remote Gaming Duty,
1520,June 2003,Remote Gaming Duty,
1521,July 2003,Remote Gaming Duty,
1522,August 2003,Remote Gaming Duty,
1523,September 2003,Remote Gaming Duty,
1524,October 2003,Remote Gaming Duty,
1525,November 2003,Remote Gaming Duty,
1526,December 2003,Remote Gaming Duty,
1527,January 2004,Remote Gaming Duty,
1528,February 2004,Remote Gaming Duty,
1529,March 2004,Remote Gaming Duty,
1530,April 2004,Remote Gaming Duty,
1531,May 2004,Remote Gaming Duty,
1532,June 2004,Remote Gaming Duty,
1533,July 2004,Remote Gaming Duty,
1534,August 2004,Remote Gaming Duty,
1535,September 2004,Remote Gaming Duty,
1536,October 2004,Remote Gaming Duty,
1537,November 2004,Remote Gaming Duty,
1538,December 2004,Remote Gaming Duty,
1539,January 2005,Remote Gaming Duty,
1540,February 2005,Remote Gaming Duty,
1541,March 2005,Remote Gaming Duty,
1542,April 2005,Remote Gaming Duty,
1543,May 2005,Remote Gaming Duty,
1544,June 2005,Remote Gaming Duty,
1545,July 2005,Remote Gaming Duty,
1546,August 2005,Remote Gaming Duty,
1547,September 2005,Remote Gaming Duty,
1548,October 2005,Remote Gaming Duty,
1549,November 2005,Remote Gaming Duty,
1550,December 2005,Remote Gaming Duty,
1551,January 2006,Remote Gaming Duty,
1552,February 2006,Remote Gaming Duty,
1553,March 2006,Remote Gaming Duty,
1554,April 2006,Remote Gaming Duty,
1555,May 2006,Remote Gaming Duty,
1556,June 2006,Remote Gaming Duty,
1557,July 2006,Remote Gaming Duty,
1558,August 2006,Remote Gaming Duty,
1559,September 2006,Remote Gaming Duty,
1560,October 2006,Remote Gaming Duty,
1561,November 2006,Remote Gaming Duty,
1562,December 2006,Remote Gaming Duty,
1563,January 2007,Remote Gaming Duty,
1564,February 2007,Remote Gaming Duty,
1565,March 2007,Remote Gaming Duty,
1566,April 2007,Remote Gaming Duty,
1567,May 2007,Remote Gaming Duty,
1568,June 2007,Remote Gaming Duty,
1569,July 2007,Remote Gaming Duty,
1570,August 2007,Remote Gaming Duty,
1571,September 2007,Remote Gaming Duty,
1572,October 2007,Remote Gaming Duty,
1573,November 2007,Remote Gaming Duty,
1574,December 2007,Remote Gaming Duty,
1575,January 2008,Remote Gaming Duty,
1576,February 2008,Remote Gaming Duty,
1577,March 2008,Remote Gaming Duty,
1578,April 2008,Remote Gaming Duty,
1579,May 2008,Remote Gaming Duty,
1580,June 2008,Remote Gaming Duty,
1581,July 2008,Remote Gaming Duty,
1582,August 2008,Remote Gaming Duty,
1583,September 2008,Remote Gaming Duty,
1584,October 2008,Remote Gaming Duty,
1585,November 2008,Remote Gaming Duty,
1586,December 2008,Remote Gaming Duty,
1587,January 2009,Remote Gaming Duty,
1588,February 2009,Remote Gaming Duty,
1589,March 2009,Remote Gaming Duty,
1590,April 2009,Remote Gaming Duty,
1591,May 2009,Remote Gaming Duty,
1592,June 2009,Remote Gaming Duty,
1593,July 2009,Remote Gaming Duty,
1594,August 2009,Remote Gaming Duty,
1595,September 2009,Remote Gaming Duty,
1596,October 2009,Remote Gaming Duty,
1597,November 2009,Remote Gaming Duty,
1598,December 2009,Remote Gaming Duty,
1599,January 2010,Remote Gaming Duty,
1600,February 2010,Remote Gaming Duty,
1601,March 2010,Remote Gaming Duty,
1602,April 2010,Remote Gaming Duty,
1603,May 2010,Remote Gaming Duty,
1604,June 2010,Remote Gaming Duty,
1605,July 2010,Remote Gaming Duty,
1606,August 2010,Remote Gaming Duty,
1607,September 2010,Remote Gaming Duty,
1608,October 2010,Remote Gaming Duty,
1609,November 2010,Remote Gaming Duty,
1610,December 2010,Remote Gaming Duty,
1611,January 2011,Remote Gaming Duty,
1612,February 2011,Remote Gaming Duty,
1613,March 2011,Remote Gaming Duty,
1614,April 2011,Remote Gaming Duty,
1615,May 2011,Remote Gaming Duty,
1616,June 2011,Remote Gaming Duty,
1617,July 2011,Remote Gaming Duty,
1618,August 2011,Remote Gaming Duty,
1619,September 2011,Remote Gaming Duty,
1620,October 2011,Remote Gaming Duty,
1621,November 2011,Remote Gaming Duty,
1622,December 2011,Remote Gaming Duty,
1623,January 2012,Remote Gaming Duty,
1624,February 2012,Remote Gaming Duty,
1625,March 2012,Remote Gaming Duty,
1626,April 2012,Remote Gaming Duty,
1627,May 2012,Remote Gaming Duty,
1628,June 2012,Remote Gaming Duty,
1629,July 2012,Remote Gaming Duty,
1630,August 2012,Remote Gaming Duty,
1631,September 2012,Remote Gaming Duty,
1632,October 2012,Remote Gaming Duty,
1633,November 2012,Remote Gaming Duty,
1634,December 2012,Remote Gaming Duty,
1635,January 2013,Remote Gaming Duty,
1636,February 2013,Remote Gaming Duty,
1637,March 2013,Remote Gaming Duty,
1638,April 2013,Remote Gaming Duty,
1639,May 2013,Remote Gaming Duty,
1640,June 2013,Remote Gaming Duty,
1641,July 2013,Remote Gaming Duty,
1642,August 2013,Remote Gaming Duty,
1643,September 2013,Remote Gaming Duty,
1644,October 2013,Remote Gaming Duty,
1645,November 2013,Remote Gaming Duty,
1646,December 2013,Remote Gaming Duty,
1647,January 2014,Remote Gaming Duty,
1648,February 2014,Remote Gaming Duty,
1649,March 2014,Remote Gaming Duty,
1650,April 2014,Remote Gaming Duty,
1651,May 2014,Remote Gaming Duty,
1652,June 2014,Remote Gaming Duty,
1653,July 2014,Remote Gaming Duty,
1654,August 2014,Remote Gaming Duty,
1655,September 2014,Remote Gaming Duty,
1656,October 2014,Remote Gaming Duty,
1657,November 2014,Remote Gaming Duty,
1658,December 2014,Remote Gaming Duty,
1659,January 2015,Remote Gaming Duty,
1660,February 2015,Remote Gaming Duty,
1661,March 2015,Remote Gaming Duty,
1662,April 2015,Remote Gaming Duty,36095.0
1663,May 2015,Remote Gaming Duty,43368.0
1664,June 2015,Remote Gaming Duty,9624.0
1665,July 2015,Remote Gaming Duty,59472.0
1666,August 2015,Remote Gaming Duty,16832.0
1667,September 2015,Remote Gaming Duty,6469.0
1668,October 2015,Remote Gaming Duty,31088.0
1669,November 2015,Remote Gaming Duty,41923.0
1670,December 2015,Remote Gaming Duty,5108.0
1671,January 2016,Remote Gaming Duty,34333.0
1672,February 2016,Remote Gaming Duty,44643.0
1673,March 2016,Remote Gaming Duty,7342.0
1674,April 2016,Remote Gaming Duty,42476.0
1675,May 2016,Remote Gaming Duty,40757.0
1676,June 2016,Remote Gaming Duty,3369.0
1677,July 2016,Remote Gaming Duty,58021.0
1678,August 2016,Remote Gaming Duty,27955.0
1679,September 2016,Remote Gaming Duty,4272.0
1680,October 2016,Remote Gaming Duty,76941.0
1681,November 2016,Remote Gaming Duty,6408.0
1682,December 2016,Remote Gaming Duty,9860.0
1683,January 2017,Remote Gaming Duty,66900.0
1684,February 2017,Remote Gaming Duty,13174.0
1685,March 2017,Remote Gaming Duty,6849.0
1686,April 2017,Remote Gaming Duty,7338.0
1687,May 2017,Remote Gaming Duty,86850.0
1688,June 2017,Remote Gaming Duty,6286.0
1689,July 2017,Remote Gaming Duty,89647.0
1690,August 2017,Remote Gaming Duty,9026.0
1691,September 2017,Remote Gaming Duty,5949.0
1692,October 2017,Remote Gaming Duty,90649.0
1693,November 2017,Remote Gaming Duty,11786.0
1694,December 2017,Remote Gaming Duty,4969.0
1695,January 2018,Remote Gaming Duty,99542.0
1696,February 2018,Remote Gaming Duty,23074.0
1697,March 2018,Remote Gaming Duty,8099.0
1698,April 2018,Remote Gaming Duty,108000.0
1699,May 2018,Remote Gaming Duty,19374.0
1700,June 2018,Remote Gaming Duty,4755.0
1701,July 2018,Remote Gaming Duty,108831.0
1702,August 2018,Remote Gaming Duty,19871.0
1703,September 2018,Remote Gaming Duty,3011.0
1704,October 2018,Remote Gaming Duty,95700.0
1705,November 2018,Remote Gaming Duty,25767.0
1706,December 2018,Remote Gaming Duty,12984.0
1707,January 2019,Remote Gaming Duty,49337.0
1708,February 2019,Remote Gaming Duty,72410.0
1709,March 2019,Remote Gaming Duty,11179.0
1710,April 2019,Remote Gaming Duty,119152.0
1711,May 2019,Remote Gaming Duty,16647.0
1712,June 2019,Remote Gaming Duty,2417.0
1713,July 2019,Remote Gaming Duty,175772.0
1714,August 2019,Remote Gaming Duty,15476.0
1715,September 2019,Remote Gaming Duty,2849.0
1716,October 2019,Remote Gaming Duty,164789.0
1717,November 2019,Remote Gaming Duty,14045.0
1718,December 2019,Remote Gaming Duty,5062.0
1719,January 2020,Remote Gaming Duty,162748.0
1720,February 2020,Remote Gaming Duty,22183.0
1721,March 2020,Remote Gaming Duty,4755.0
1722,April 2020,Remote Gaming Duty,89970.0
1723,May 2020,Remote Gaming Duty,81721.0
1724,June 2020,Remote Gaming Duty,5933.0
1725,July 2020,Remote Gaming Duty,216941.0
1726,August 2020,Remote Gaming Duty,32766.0
1727,September 2020,Remote Gaming Duty,5513.0
1728,October 2020,Remote Gaming Duty,106722.0
1729,November 2020,Remote Gaming Duty,117760.0
1730,December 2020,Remote Gaming Duty,1404.0
1731,January 2021,Remote Gaming Duty,164706.0
1732,February 2021,Remote Gaming Duty,49829.0
1733,March 2021,Remote Gaming Duty,11204.0
1734,April 2021,Remote Gaming Duty,183414.0
1735,May 2021,Remote Gaming Duty,53486.0
1736,June 2021,Remote Gaming Duty,14579.0
1737,July 2021,Remote Gaming Duty,174723.0
1738,August 2021,Remote Gaming Duty,70010.0
1739,September 2021,Remote Gaming Duty,5378.0
1740,October 2021,Remote Gaming Duty,139838.0
1741,November 2021,Remote Gaming Duty,82148.0
1742,December 2021,Remote Gaming Duty,12134.0
1743,January 2022,Remote Gaming Duty,202711.0
1744,February 2022,Remote Gaming Duty,11190.0
1745,March 2022,Remote Gaming Duty,18336.0
1746,April 2022,Remote Gaming Duty,187467.0
1747,May 2022,Remote Gaming Duty,37561.0
1748,June 2022,Remote Gaming Duty,-5853.0
1749,July 2022,Remote Gaming Duty,126377.0
1750,August 2022,Remote Gaming Duty,112865.0
1751,September 2022,Remote Gaming Duty,2688.0
1752,April 1986,Amusement Machine Licence Duty,4039.0
1753,May 1986,Amusement Machine Licence Duty,8904.0
1754,June 1986,Amusement Machine Licence Duty,3920.0
1755,July 1986,Amusement Machine Licence Duty,11172.0
1756,August 1986,Amusement Machine Licence Duty,1945.0
1757,September 1986,Amusement Machine Licence Duty,7411.0
1758,October 1986,Amusement Machine Licence Duty,3065.0
1759,November 1986,Amusement Machine Licence Duty,10099.0
1760,December 1986,Amusement Machine Licence Duty,3313.0
1761,January 1987,Amusement Machine Licence Duty,12078.0
1762,February 1987,Amusement Machine Licence Duty,3083.0
1763,March 1987,Amusement Machine Licence Duty,5644.0
1764,April 1987,Amusement Machine Licence Duty,4193.0
1765,May 1987,Amusement Machine Licence Duty,10021.0
1766,June 1987,Amusement Machine Licence Duty,1813.0
1767,July 1987,Amusement Machine Licence Duty,13783.0
1768,August 1987,Amusement Machine Licence Duty,2681.0
1769,September 1987,Amusement Machine Licence Duty,8509.0
1770,October 1987,Amusement Machine Licence Duty,8067.0
1771,November 1987,Amusement Machine Licence Duty,10995.0
1772,December 1987,Amusement Machine Licence Duty,6132.0
1773,January 1988,Amusement Machine Licence Duty,9524.0
1774,February 1988,Amusement Machine Licence Duty,10915.0
1775,March 1988,Amusement Machine Licence Duty,8155.0
1776,April 1988,Amusement Machine Licence Duty,3117.0
1777,May 1988,Amusement Machine Licence Duty,12865.0
1778,June 1988,Amusement Machine Licence Duty,4455.0
1779,July 1988,Amusement Machine Licence Duty,13314.0
1780,August 1988,Amusement Machine Licence Duty,2625.0
1781,September 1988,Amusement Machine Licence Duty,10812.0
1782,October 1988,Amusement Machine Licence Duty,4811.0
1783,November 1988,Amusement Machine Licence Duty,12558.0
1784,December 1988,Amusement Machine Licence Duty,3626.0
1785,January 1989,Amusement Machine Licence Duty,16002.0
1786,February 1989,Amusement Machine Licence Duty,4123.0
1787,March 1989,Amusement Machine Licence Duty,8176.0
1788,April 1989,Amusement Machine Licence Duty,2488.0
1789,May 1989,Amusement Machine Licence Duty,12875.0
1790,June 1989,Amusement Machine Licence Duty,5614.0
1791,July 1989,Amusement Machine Licence Duty,11820.0
1792,August 1989,Amusement Machine Licence Duty,3481.0
1793,September 1989,Amusement Machine Licence Duty,12211.0
1794,October 1989,Amusement Machine Licence Duty,4599.0
1795,November 1989,Amusement Machine Licence Duty,12672.0
1796,December 1989,Amusement Machine Licence Duty,3189.0
1797,January 1990,Amusement Machine Licence Duty,16013.0
1798,February 1990,Amusement Machine Licence Duty,4848.0
1799,March 1990,Amusement Machine Licence Duty,7544.0
1800,April 1990,Amusement Machine Licence Duty,3434.0
1801,May 1990,Amusement Machine Licence Duty,13119.0
1802,June 1990,Amusement Machine Licence Duty,4397.0
1803,July 1990,Amusement Machine Licence Duty,13646.0
1804,August 1990,Amusement Machine Licence Duty,2394.0
1805,September 1990,Amusement Machine Licence Duty,12044.0
1806,October 1990,Amusement Machine Licence Duty,4641.0
1807,November 1990,Amusement Machine Licence Duty,12637.0
1808,December 1990,Amusement Machine Licence Duty,3774.0
1809,January 1991,Amusement Machine Licence Duty,15318.0
1810,February 1991,Amusement Machine Licence Duty,5518.0
1811,March 1991,Amusement Machine Licence Duty,7708.0
1812,April 1991,Amusement Machine Licence Duty,3633.0
1813,May 1991,Amusement Machine Licence Duty,12756.0
1814,June 1991,Amusement Machine Licence Duty,3891.0
1815,July 1991,Amusement Machine Licence Duty,13553.0
1816,August 1991,Amusement Machine Licence Duty,2725.0
1817,September 1991,Amusement Machine Licence Duty,11700.0
1818,October 1991,Amusement Machine Licence Duty,4640.0
1819,November 1991,Amusement Machine Licence Duty,11851.0
1820,December 1991,Amusement Machine Licence Duty,3894.0
1821,January 1992,Amusement Machine Licence Duty,14669.0
1822,February 1992,Amusement Machine Licence Duty,5455.0
1823,March 1992,Amusement Machine Licence Duty,7891.0
1824,April 1992,Amusement Machine Licence Duty,3725.0
1825,May 1992,Amusement Machine Licence Duty,11169.0
1826,June 1992,Amusement Machine Licence Duty,5385.0
1827,July 1992,Amusement Machine Licence Duty,12405.0
1828,August 1992,Amusement Machine Licence Duty,2737.0
1829,September 1992,Amusement Machine Licence Duty,10406.0
1830,October 1992,Amusement Machine Licence Duty,4757.0
1831,November 1992,Amusement Machine Licence Duty,11394.0
1832,December 1992,Amusement Machine Licence Duty,3851.0
1833,January 1993,Amusement Machine Licence Duty,10717.0
1834,February 1993,Amusement Machine Licence Duty,10608.0
1835,March 1993,Amusement Machine Licence Duty,11308.0
1836,April 1993,Amusement Machine Licence Duty,3729.0
1837,May 1993,Amusement Machine Licence Duty,10277.0
1838,June 1993,Amusement Machine Licence Duty,6176.0
1839,July 1993,Amusement Machine Licence Duty,9777.0
1840,August 1993,Amusement Machine Licence Duty,4335.0
1841,September 1993,Amusement Machine Licence Duty,7377.0
1842,October 1993,Amusement Machine Licence Duty,5405.0
1843,November 1993,Amusement Machine Licence Duty,11540.0
1844,December 1993,Amusement Machine Licence Duty,4098.0
1845,January 1994,Amusement Machine Licence Duty,13690.0
1846,February 1994,Amusement Machine Licence Duty,15214.0
1847,March 1994,Amusement Machine Licence Duty,12790.0
1848,April 1994,Amusement Machine Licence Duty,4816.0
1849,May 1994,Amusement Machine Licence Duty,6691.0
1850,June 1994,Amusement Machine Licence Duty,8408.0
1851,July 1994,Amusement Machine Licence Duty,6846.0
1852,August 1994,Amusement Machine Licence Duty,6689.0
1853,September 1994,Amusement Machine Licence Duty,6976.0
1854,October 1994,Amusement Machine Licence Duty,5219.0
1855,November 1994,Amusement Machine Licence Duty,10694.0
1856,December 1994,Amusement Machine Licence Duty,6339.0
1857,January 1995,Amusement Machine Licence Duty,16207.0
1858,February 1995,Amusement Machine Licence Duty,15780.0
1859,March 1995,Amusement Machine Licence Duty,11427.0
1860,April 1995,Amusement Machine Licence Duty,4324.0
1861,May 1995,Amusement Machine Licence Duty,11083.0
1862,June 1995,Amusement Machine Licence Duty,6483.0
1863,July 1995,Amusement Machine Licence Duty,10827.0
1864,August 1995,Amusement Machine Licence Duty,4873.0
1865,September 1995,Amusement Machine Licence Duty,5433.0
1866,October 1995,Amusement Machine Licence Duty,10177.0
1867,November 1995,Amusement Machine Licence Duty,12443.0
1868,December 1995,Amusement Machine Licence Duty,3957.0
1869,January 1996,Amusement Machine Licence Duty,13178.0
1870,February 1996,Amusement Machine Licence Duty,16006.0
1871,March 1996,Amusement Machine Licence Duty,7805.0
1872,April 1996,Amusement Machine Licence Duty,8085.0
1873,May 1996,Amusement Machine Licence Duty,9951.0
1874,June 1996,Amusement Machine Licence Duty,9996.0
1875,July 1996,Amusement Machine Licence Duty,12128.0
1876,August 1996,Amusement Machine Licence Duty,6279.0
1877,September 1996,Amusement Machine Licence Duty,8559.0
1878,October 1996,Amusement Machine Licence Duty,15986.0
1879,November 1996,Amusement Machine Licence Duty,13511.0
1880,December 1996,Amusement Machine Licence Duty,8235.0
1881,January 1997,Amusement Machine Licence Duty,12559.0
1882,February 1997,Amusement Machine Licence Duty,15146.0
1883,March 1997,Amusement Machine Licence Duty,7576.0
1884,April 1997,Amusement Machine Licence Duty,9238.0
1885,May 1997,Amusement Machine Licence Duty,10566.0
1886,June 1997,Amusement Machine Licence Duty,12463.0
1887,July 1997,Amusement Machine Licence Duty,11014.0
1888,August 1997,Amusement Machine Licence Duty,5825.0
1889,September 1997,Amusement Machine Licence Duty,10597.0
1890,October 1997,Amusement Machine Licence Duty,15929.0
1891,November 1997,Amusement Machine Licence Duty,13001.0
1892,December 1997,Amusement Machine Licence Duty,9029.0
1893,January 1998,Amusement Machine Licence Duty,6274.0
1894,February 1998,Amusement Machine Licence Duty,14839.0
1895,March 1998,Amusement Machine Licence Duty,12153.0
1896,April 1998,Amusement Machine Licence Duty,9014.0
1897,May 1998,Amusement Machine Licence Duty,11191.0
1898,June 1998,Amusement Machine Licence Duty,14940.0
1899,July 1998,Amusement Machine Licence Duty,13426.0
1900,August 1998,Amusement Machine Licence Duty,7282.0
1901,September 1998,Amusement Machine Licence Duty,10757.0
1902,October 1998,Amusement Machine Licence Duty,17239.0
1903,November 1998,Amusement Machine Licence Duty,15887.0
1904,December 1998,Amusement Machine Licence Duty,9125.0
1905,January 1999,Amusement Machine Licence Duty,14093.0
1906,February 1999,Amusement Machine Licence Duty,18459.0
1907,March 1999,Amusement Machine Licence Duty,15107.0
1908,April 1999,Amusement Machine Licence Duty,10562.0
1909,May 1999,Amusement Machine Licence Duty,10944.0
1910,June 1999,Amusement Machine Licence Duty,13565.0
1911,July 1999,Amusement Machine Licence Duty,15918.0
1912,August 1999,Amusement Machine Licence Duty,10652.0
1913,September 1999,Amusement Machine Licence Duty,11485.0
1914,October 1999,Amusement Machine Licence Duty,13499.0
1915,November 1999,Amusement Machine Licence Duty,19300.0
1916,December 1999,Amusement Machine Licence Duty,8573.0
1917,January 2000,Amusement Machine Licence Duty,15245.0
1918,February 2000,Amusement Machine Licence Duty,14746.0
1919,March 2000,Amusement Machine Licence Duty,15890.0
1920,April 2000,Amusement Machine Licence Duty,8873.0
1921,May 2000,Amusement Machine Licence Duty,14104.0
1922,June 2000,Amusement Machine Licence Duty,14576.0
1923,July 2000,Amusement Machine Licence Duty,10488.0
1924,August 2000,Amusement Machine Licence Duty,12704.0
1925,September 2000,Amusement Machine Licence Duty,10045.0
1926,October 2000,Amusement Machine Licence Duty,13897.0
1927,November 2000,Amusement Machine Licence Duty,17488.0
1928,December 2000,Amusement Machine Licence Duty,8175.0
1929,January 2001,Amusement Machine Licence Duty,14541.0
1930,February 2001,Amusement Machine Licence Duty,10311.0
1931,March 2001,Amusement Machine Licence Duty,17374.0
1932,April 2001,Amusement Machine Licence Duty,11030.0
1933,May 2001,Amusement Machine Licence Duty,12004.0
1934,June 2001,Amusement Machine Licence Duty,13568.0
1935,July 2001,Amusement Machine Licence Duty,12406.0
1936,August 2001,Amusement Machine Licence Duty,12033.0
1937,September 2001,Amusement Machine Licence Duty,10021.0
1938,October 2001,Amusement Machine Licence Duty,14884.0
1939,November 2001,Amusement Machine Licence Duty,17236.0
1940,December 2001,Amusement Machine Licence Duty,9378.0
1941,January 2002,Amusement Machine Licence Duty,13324.0
1942,February 2002,Amusement Machine Licence Duty,14439.0
1943,March 2002,Amusement Machine Licence Duty,14479.0
1944,April 2002,Amusement Machine Licence Duty,11710.0
1945,May 2002,Amusement Machine Licence Duty,11188.0
1946,June 2002,Amusement Machine Licence Duty,14460.0
1947,July 2002,Amusement Machine Licence Duty,12489.0
1948,August 2002,Amusement Machine Licence Duty,9406.0
1949,September 2002,Amusement Machine Licence Duty,11499.0
1950,October 2002,Amusement Machine Licence Duty,12088.0
1951,November 2002,Amusement Machine Licence Duty,14743.0
1952,December 2002,Amusement Machine Licence Duty,10473.0
1953,January 2003,Amusement Machine Licence Duty,13557.0
1954,February 2003,Amusement Machine Licence Duty,15008.0
1955,March 2003,Amusement Machine Licence Duty,12680.0
1956,April 2003,Amusement Machine Licence Duty,11197.0
1957,May 2003,Amusement Machine Licence Duty,10814.0
1958,June 2003,Amusement Machine Licence Duty,10468.0
1959,July 2003,Amusement Machine Licence Duty,12030.0
1960,August 2003,Amusement Machine Licence Duty,10568.0
1961,September 2003,Amusement Machine Licence Duty,13571.0
1962,October 2003,Amusement Machine Licence Duty,11263.0
1963,November 2003,Amusement Machine Licence Duty,11976.0
1964,December 2003,Amusement Machine Licence Duty,12905.0
1965,January 2004,Amusement Machine Licence Duty,13152.0
1966,February 2004,Amusement Machine Licence Duty,12343.0
1967,March 2004,Amusement Machine Licence Duty,13446.0
